word,j_count,e_count,p_count,total_count,j_rate_per_10k,e_rate_per_10k,p_rate_per_10k,j_share,e_share,p_share,j_expected,e_expected,p_expected,j_log2_enrichment,e_log2_enrichment,p_log2_enrichment,j_woe_bits,e_woe_bits,p_woe_bits,j_signed_info_bits,e_signed_info_bits,p_signed_info_bits,j_vs_e_woe_bits,j_vs_e_signed_info_bits,j_vs_p_woe_bits,j_vs_p_signed_info_bits,e_vs_p_woe_bits,e_vs_p_signed_info_bits,characteristic_source,characteristic_info_bits,global_surprise_bits,g2,p_value,q_value,significant_fdr_0_05,suspected_extraction_fragment,headline_reliable
hide,0,1,1,2,0,0.4139415515,0.1507340749,0,0.5,0.5,0.4247719836,0.4204901483,1.154737868,-0.5721154415,1.027463674,-0.4299578104,-0.431181409,1.909354941,-0.450098647,-0.6888786483,0.5903791596,-0.03496388785,-1.599638533,-1.007326818,-0.1421980625,-0.4519115464,1.457440471,0.3534120576,E,0.5903791596,1.042290706,1.444921728,0.4855558974,0.5969337069,False,False,False
tenting,1,1,0,2,0.4097688903,0.4139415515,0,0.5,0.5,0,0.4247719836,0.4204901483,1.154737868,1.012847059,1.027463674,-2.014920311,1.890821745,1.909354941,-2.772078197,0.5796788048,0.5903791596,-2.485058554,-0.01461691547,-3.702177152e-05,3.027807802,1.894716416,3.042424718,1.905416771,E,0.5903791596,2.485095576,3.445073983,0.1786124344,0.3222873145,False,False,False
hardship,1,1,0,2,0.4097688903,0.4139415515,0,0.5,0.5,0,0.4247719836,0.4204901483,1.154737868,1.012847059,1.027463674,-2.014920311,1.890821745,1.909354941,-2.772078197,0.5796788048,0.5903791596,-2.485058554,-0.01461691547,-3.702177152e-05,3.027807802,1.894716416,3.042424718,1.905416771,E,0.5903791596,2.485095576,3.445073983,0.1786124344,0.3222873145,False,False,False
inscribed,0,1,1,2,0,0.4139415515,0.1507340749,0,0.5,0.5,0.4247719836,0.4204901483,1.154737868,-0.5721154415,1.027463674,-0.4299578104,-0.431181409,1.909354941,-0.450098647,-0.6888786483,0.5903791596,-0.03496388785,-1.599638533,-1.007326818,-0.1421980625,-0.4519115464,1.457440471,0.3534120576,E,0.5903791596,1.042290706,1.444921728,0.4855558974,0.5969337069,False,False,False
mixture,0,1,1,2,0,0.4139415515,0.1507340749,0,0.5,0.5,0.4247719836,0.4204901483,1.154737868,-0.5721154415,1.027463674,-0.4299578104,-0.431181409,1.909354941,-0.450098647,-0.6888786483,0.5903791596,-0.03496388785,-1.599638533,-1.007326818,-0.1421980625,-0.4519115464,1.457440471,0.3534120576,E,0.5903791596,1.042290706,1.444921728,0.4855558974,0.5969337069,False,False,False
fourteen,0,1,1,2,0,0.4139415515,0.1507340749,0,0.5,0.5,0.4247719836,0.4204901483,1.154737868,-0.5721154415,1.027463674,-0.4299578104,-0.431181409,1.909354941,-0.450098647,-0.6888786483,0.5903791596,-0.03496388785,-1.599638533,-1.007326818,-0.1421980625,-0.4519115464,1.457440471,0.3534120576,E,0.5903791596,1.042290706,1.444921728,0.4855558974,0.5969337069,False,False,False
future,1,1,0,2,0.4097688903,0.4139415515,0,0.5,0.5,0,0.4247719836,0.4204901483,1.154737868,1.012847059,1.027463674,-2.014920311,1.890821745,1.909354941,-2.772078197,0.5796788048,0.5903791596,-2.485058554,-0.01461691547,-3.702177152e-05,3.027807802,1.894716416,3.042424718,1.905416771,E,0.5903791596,2.485095576,3.445073983,0.1786124344,0.3222873145,False,False,False
pulled,1,1,0,2,0.4097688903,0.4139415515,0,0.5,0.5,0,0.4247719836,0.4204901483,1.154737868,1.012847059,1.027463674,-2.014920311,1.890821745,1.909354941,-2.772078197,0.5796788048,0.5903791596,-2.485058554,-0.01461691547,-3.702177152e-05,3.027807802,1.894716416,3.042424718,1.905416771,E,0.5903791596,2.485095576,3.445073983,0.1786124344,0.3222873145,False,False,False
choose,0,1,1,2,0,0.4139415515,0.1507340749,0,0.5,0.5,0.4247719836,0.4204901483,1.154737868,-0.5721154415,1.027463674,-0.4299578104,-0.431181409,1.909354941,-0.450098647,-0.6888786483,0.5903791596,-0.03496388785,-1.599638533,-1.007326818,-0.1421980625,-0.4519115464,1.457440471,0.3534120576,E,0.5903791596,1.042290706,1.444921728,0.4855558974,0.5969337069,False,False,False
plagues,1,1,0,2,0.4097688903,0.4139415515,0,0.5,0.5,0,0.4247719836,0.4204901483,1.154737868,1.012847059,1.027463674,-2.014920311,1.890821745,1.909354941,-2.772078197,0.5796788048,0.5903791596,-2.485058554,-0.01461691547,-3.702177152e-05,3.027807802,1.894716416,3.042424718,1.905416771,E,0.5903791596,2.485095576,3.445073983,0.1786124344,0.3222873145,False,False,False
thing,25,31,72,128,10.24422226,12.8321881,10.8528534,0.1953125,0.2421875,0.5625,27.18540695,26.91136949,73.90322356,-0.1091434651,0.2103277309,-0.04446458675,-0.130447279,0.2795702355,-0.09045859153,-0.1641964484,0.5479075195,-0.08340723361,-0.3198446828,-0.5095011841,-0.06478548167,-0.04500089829,0.2550592011,0.4287119693,E,0.5479075195,0.5929084177,0.8219455962,0.6630049664,0.6795919384,False,False,False
free,3,3,3,9,1.229306671,1.241824654,0.4522022248,0.3333333333,0.3333333333,0.3333333333,1.911473926,1.892205667,5.196320407,0.6502769799,0.6648935943,-0.7925278898,0.9977754805,1.016310097,-1.3432885,0.5076918803,0.5280441658,-1.567816988,-0.01461811959,-0.0001110653146,1.442898303,1.039883887,1.457516423,1.060236173,E,0.5280441658,1.567928053,2.173609819,0.3372924539,0.4503513769,False,False,False
strikes,0,3,6,9,0,1.241824654,0.9044044497,0,0.3333333333,0.6666666667,1.911473926,1.892205667,5.196320407,-2.157077942,0.6648935943,0.1005569063,-2.357292423,1.016310097,0.4430354672,-3.099953918,0.5280441658,0.2175329898,-2.8221504,-3.021980454,-2.257784017,-2.711469278,0.5643663838,0.1395595267,E,0.5280441658,3.239513444,4.49091922,0.1058788662,0.2833760169,False,False,False
reach,0,3,6,9,0,1.241824654,0.9044044497,0,0.3333333333,0.6666666667,1.911473926,1.892205667,5.196320407,-2.157077942,0.6648935943,0.1005569063,-2.357292423,1.016310097,0.4430354672,-3.099953918,0.5280441658,0.2175329898,-2.8221504,-3.021980454,-2.257784017,-2.711469278,0.5643663838,0.1395595267,E,0.5280441658,3.239513444,4.49091922,0.1058788662,0.2833760169,False,False,False
herd,1,3,5,9,0.4097688903,1.241824654,0.7536703747,0.1111111111,0.3333333333,0.5555555556,1.911473926,1.892205667,5.196320407,-0.5721154415,0.6648935943,-0.1404511932,-0.6117901906,1.016310097,-0.1605941698,-0.461429061,0.5280441658,-0.01260562379,-1.237128783,-0.7695781602,-0.4317325512,-0.2541396182,0.8053962313,0.320754723,E,0.5280441658,0.782183784,1.084336969,0.5814859409,0.6009013975,False,False,False
food,8,8,13,29,3.278151123,3.311532412,1.959542974,0.275862069,0.275862069,0.4482758621,6.159193762,6.09710715,16.74369909,0.3919649843,0.4065815987,-0.3834152245,0.5521148544,0.5706531309,-0.7397899808,0.4723586719,0.507050135,-1.40638585,-0.01462113077,-0.0002961741722,0.7755518008,0.8996318891,0.7901729316,0.9343233523,E,0.507050135,1.406682024,1.950075358,0.3771781416,0.4982647123,False,False,False
bread,17,24,57,98,6.966071136,9.934597235,8.591842272,0.1734693878,0.2448979592,0.5816326531,20.81382719,20.60401727,56.58215554,-0.272102123,0.2279413186,0.001300041326,-0.3289530702,0.3051094483,0.02038145612,-0.6718102394,0.4923374065,0.005271450197,-0.5004717616,-0.9182532262,-0.2736555925,-0.4311872699,0.226816169,0.251714437,E,0.4923374065,0.9235246764,1.280277051,0.5272193856,0.5969337069,False,False,False
order,3,4,6,13,1.229306671,1.655766206,0.9044044497,0.2307692308,0.3076923077,0.4615384615,2.761017893,2.733185964,7.505796143,0.1846134075,0.5618001014,-0.3651066661,0.3058340051,0.8314044099,-0.6566190506,0.01856379866,0.4877406381,-0.5078557269,-0.3772479255,-0.1108409312,0.5497482643,0.1309560201,0.9269961898,0.6001328595,E,0.4877406381,0.6186966581,0.8576956884,0.6512590145,0.6681889531,False,False,False
own,4,4,5,13,1.639075561,1.655766206,0.7536703747,0.3076923077,0.3076923077,0.3846153846,2.761017893,2.733185964,7.505796143,0.5471834869,0.5618001014,-0.6061147656,0.8128690612,0.8314044099,-1.078250856,0.464520517,0.4877406381,-1.406331409,-0.01461872173,-0.0001480870861,1.153407316,0.9187388577,1.168026037,0.9419589787,E,0.4877406381,1.406479496,1.949794594,0.3772310943,0.4982647123,False,False,False
fear,4,6,11,21,1.639075561,2.483649309,1.658074824,0.1904761905,0.2857142857,0.5238095238,4.460105827,4.415146557,12.12474762,-0.08668861431,0.4584427169,-0.1758565293,-0.06861399099,0.6556743891,-0.3189040348,-0.04462885614,0.4814505982,-0.176436365,-0.545252899,-0.3052957788,0.08914648538,-0.0002815455105,0.6343993843,0.4371032876,E,0.4814505982,0.4817321438,0.6678225545,0.7161173153,0.7300323911,False,False,False
between,12,18,43,73,4.917226684,7.450947926,6.481565223,0.1643835616,0.2465753425,0.5890410959,15.5041774,15.34789041,42.14793219,-0.3400728501,0.2401409402,0.01620958631,-0.4081429278,0.3245492831,0.06215934598,-0.7710073432,0.4024197313,0.02947609981,-0.5805792465,-0.9158873363,-0.3565269441,-0.5429437049,0.2240523024,0.174356093,E,0.4024197313,0.9453634361,1.310552001,0.5192987162,0.5969337069,False,False,False
consumed,1,2,3,6,0.4097688903,0.8278831029,0.4522022248,0.1666666667,0.3333333333,0.5,1.274315951,1.261470445,3.464213604,-0.08668861431,0.6648935943,-0.3071010626,0.01628885937,1.061370061,-0.4501145718,-0.05730157155,0.3520294439,-0.1048916636,-0.7516422312,-0.2524763377,0.2203876403,-0.005338557421,0.9720298716,0.3000664297,E,0.3520294439,0.3573680013,0.495417245,0.7805873557,0.79312395,False,False,False
greater,2,2,2,6,0.8195377807,0.8278831029,0.3014681499,0.3333333333,0.3333333333,0.3333333333,1.274315951,1.261470445,3.464213604,0.6502769799,0.6648935943,-0.7925278898,1.042836132,1.061370061,-1.298162936,0.3384612535,0.3520294439,-1.045211325,-0.0146175175,-7.404354304e-05,1.442860928,0.6932559249,1.457478446,0.7068241153,E,0.3520294439,1.045285369,1.449073212,0.4845490539,0.5969337069,False,False,False
baked,1,2,3,6,0.4097688903,0.8278831029,0.4522022248,0.1666666667,0.3333333333,0.5,1.274315951,1.261470445,3.464213604,-0.08668861431,0.6648935943,-0.3071010626,0.01628885937,1.061370061,-0.4501145718,-0.05730157155,0.3520294439,-0.1048916636,-0.7516422312,-0.2524763377,0.2203876403,-0.005338557421,0.9720298716,0.3000664297,E,0.3520294439,0.3573680013,0.495417245,0.7805873557,0.79312395,False,False,False
understanding,1,2,3,6,0.4097688903,0.8278831029,0.4522022248,0.1666666667,0.3333333333,0.5,1.274315951,1.261470445,3.464213604,-0.08668861431,0.6648935943,-0.3071010626,0.01628885937,1.061370061,-0.4501145718,-0.05730157155,0.3520294439,-0.1048916636,-0.7516422312,-0.2524763377,0.2203876403,-0.005338557421,0.9720298716,0.3000664297,E,0.3520294439,0.3573680013,0.495417245,0.7805873557,0.79312395,False,False,False
hundreds,0,2,4,6,0,0.8278831029,0.6029362998,0,0.3333333333,0.6666666667,1.274315951,1.261470445,3.464213604,-1.671651115,0.6648935943,0.05546901676,-1.8097568,1.061370061,0.3979337916,-2.066635945,0.3520294439,0.1450219932,-2.336663849,-2.014653636,-1.727225804,-1.807646186,0.6094380449,0.09303968444,E,0.3520294439,2.159675629,2.993946147,0.223806582,0.3385428677,False,False,False
collected,0,2,4,6,0,0.8278831029,0.6029362998,0,0.3333333333,0.6666666667,1.274315951,1.261470445,3.464213604,-1.671651115,0.6648935943,0.05546901676,-1.8097568,1.061370061,0.3979337916,-2.066635945,0.3520294439,0.1450219932,-2.336663849,-2.014653636,-1.727225804,-1.807646186,0.6094380449,0.09303968444,E,0.3520294439,2.159675629,2.993946147,0.223806582,0.3385428677,False,False,False
quarreled,2,2,2,6,0.8195377807,0.8278831029,0.3014681499,0.3333333333,0.3333333333,0.3333333333,1.274315951,1.261470445,3.464213604,0.6502769799,0.6648935943,-0.7925278898,1.042836132,1.061370061,-1.298162936,0.3384612535,0.3520294439,-1.045211325,-0.0146175175,-7.404354304e-05,1.442860928,0.6932559249,1.457478446,0.7068241153,E,0.3520294439,1.045285369,1.449073212,0.4845490539,0.5969337069,False,False,False
healed,0,2,4,6,0,0.8278831029,0.6029362998,0,0.3333333333,0.6666666667,1.274315951,1.261470445,3.464213604,-1.671651115,0.6648935943,0.05546901676,-1.8097568,1.061370061,0.3979337916,-2.066635945,0.3520294439,0.1450219932,-2.336663849,-2.014653636,-1.727225804,-1.807646186,0.6094380449,0.09303968444,E,0.3520294439,2.159675629,2.993946147,0.223806582,0.3385428677,False,False,False
onto,1,2,3,6,0.4097688903,0.8278831029,0.4522022248,0.1666666667,0.3333333333,0.5,1.274315951,1.261470445,3.464213604,-0.08668861431,0.6648935943,-0.3071010626,0.01628885937,1.061370061,-0.4501145718,-0.05730157155,0.3520294439,-0.1048916636,-0.7516422312,-0.2524763377,0.2203876403,-0.005338557421,0.9720298716,0.3000664297,E,0.3520294439,0.3573680013,0.495417245,0.7805873557,0.79312395,False,False,False
poor,0,2,4,6,0,0.8278831029,0.6029362998,0,0.3333333333,0.6666666667,1.274315951,1.261470445,3.464213604,-1.671651115,0.6648935943,0.05546901676,-1.8097568,1.061370061,0.3979337916,-2.066635945,0.3520294439,0.1450219932,-2.336663849,-2.014653636,-1.727225804,-1.807646186,0.6094380449,0.09303968444,E,0.3520294439,2.159675629,2.993946147,0.223806582,0.3385428677,False,False,False
sold,5,6,11,22,2.048844452,2.483649309,1.658074824,0.2272727273,0.2727272727,0.5,4.672491819,4.625391631,12.70211655,0.1400822475,0.3957069615,-0.2385922847,0.220951753,0.5654606793,-0.4501782825,0.02067907949,0.349784997,-0.3846027664,-0.2556871549,-0.07317960073,0.3787122294,0.1079973701,0.6343993843,0.4371032876,E,0.349784997,0.4577823671,0.6346211141,0.728104602,0.7415497154,False,False,False
gate,5,6,11,22,2.048844452,2.483649309,1.658074824,0.2272727273,0.2727272727,0.5,4.672491819,4.625391631,12.70211655,0.1400822475,0.3957069615,-0.2385922847,0.220951753,0.5654606793,-0.4501782825,0.02067907949,0.349784997,-0.3846027664,-0.2556871549,-0.07317960073,0.3787122294,0.1079973701,0.6343993843,0.4371032876,E,0.349784997,0.4577823671,0.6346211141,0.728104602,0.7415497154,False,False,False
sit,1,3,6,10,0.4097688903,1.241824654,0.9044044497,0.1,0.3,0.6,2.123859918,2.102450741,5.773689341,-0.7033599748,0.533649061,-0.03068762699,-0.7722708055,0.8098433208,0.08043567763,-0.6452374622,0.3203207445,0.01521882871,-1.237128783,-0.7695781602,-0.6727623987,-0.4644762444,0.5643663838,0.1395595267,E,0.3203207445,0.7847969889,1.08795964,0.5804336281,0.5999580654,False,False,False
cloud,9,9,18,36,3.687920013,3.725473963,2.713213349,0.25,0.25,0.5,7.645895704,7.568822669,20.78528163,0.2543483035,0.268964918,-0.2269307139,0.3574480312,0.3759871695,-0.4502340442,0.2110045973,0.236815117,-0.6293499813,-0.01462173315,-0.0003331959437,0.4814009898,0.3928680602,0.496022723,0.41867858,E,0.236815117,0.6296831773,0.872926238,0.6463183343,0.6632780234,False,False,False
torn,3,4,8,15,1.229306671,1.655766206,1.2058726,0.2,0.2666666667,0.5333333333,3.185789877,3.153676112,8.660534011,-0.001799716721,0.3753869771,-0.1644966672,0.05426335161,0.5557381676,-0.2695524306,-0.01006890849,0.1955669608,-0.08530734617,-0.3772479255,-0.1108409312,0.1626816442,0.000581316524,0.5399295698,0.1860793689,E,0.1955669608,0.1961482774,0.2719192508,0.8728778739,0.8808633857,False,False,False
flee,4,4,7,15,1.639075561,1.655766206,1.055138525,0.2666666667,0.2666666667,0.4666666667,3.185789877,3.153676112,8.660534011,0.3607703627,0.3753869771,-0.3450689128,0.5372027325,0.5557381676,-0.6307483831,0.1801793591,0.1955669608,-0.5354020122,-0.01461872173,-0.0001480870861,0.7059048423,0.3399831384,0.720523564,0.3553707402,E,0.1955669608,0.5355500993,0.7424300827,0.6898955695,0.7066501762,False,False,False
just,5,7,16,28,2.048844452,2.89759086,2.411745199,0.1785714286,0.25,0.5714285714,5.94680777,5.886862076,16.16633015,-0.1879719501,0.2741036413,-0.04581431908,-0.2044497506,0.3900211488,-0.04956131496,-0.143929505,0.1841895355,-0.002917288972,-0.4621977664,-0.2564136653,-0.1422286868,-0.07514141877,0.3199690795,0.1154014493,E,0.1841895355,0.2593309543,0.3595090395,0.8354752789,0.8445053219,False,False,False
quickly,1,1,1,3,0.4097688903,0.4139415515,0.1507340749,0.3333333333,0.3333333333,0.3333333333,0.6371579754,0.6307352224,1.732106802,0.6502769799,0.6648935943,-0.7925278898,1.153840209,1.172373449,-1.18709395,0.1692306268,0.1760147219,-0.5226056626,-0.01461691547,-3.702177152e-05,1.442823555,0.3466279625,1.457440471,0.3534120576,E,0.1760147219,0.5226426844,0.7245366062,0.6960955782,0.7104633873,False,False,False
levite,0,1,2,3,0,0.4139415515,0.3014681499,0,0.3333333333,0.6666666667,0.6371579754,0.6307352224,1.732106802,-0.9346855209,0.6648935943,-0.05556229563,-0.9166241779,1.172373449,0.2868886938,-1.033317973,0.1760147219,0.07251099661,-1.599638533,-1.007326818,-0.8791854034,-0.9038230928,0.72045313,0.04651984222,E,0.1760147219,1.079837815,1.496973073,0.4730820034,0.5969337069,False,False,False
luz,1,1,1,3,0.4097688903,0.4139415515,0.1507340749,0.3333333333,0.3333333333,0.3333333333,0.6371579754,0.6307352224,1.732106802,0.6502769799,0.6648935943,-0.7925278898,1.153840209,1.172373449,-1.18709395,0.1692306268,0.1760147219,-0.5226056626,-0.01461691547,-3.702177152e-05,1.442823555,0.3466279625,1.457440471,0.3534120576,E,0.1760147219,0.5226426844,0.7245366062,0.6960955782,0.7104633873,False,False,False
plants,0,1,2,3,0,0.4139415515,0.3014681499,0,0.3333333333,0.6666666667,0.6371579754,0.6307352224,1.732106802,-0.9346855209,0.6648935943,-0.05556229563,-0.9166241779,1.172373449,0.2868886938,-1.033317973,0.1760147219,0.07251099661,-1.599638533,-1.007326818,-0.8791854034,-0.9038230928,0.72045313,0.04651984222,E,0.1760147219,1.079837815,1.496973073,0.4730820034,0.5969337069,False,False,False
better,1,1,1,3,0.4097688903,0.4139415515,0.1507340749,0.3333333333,0.3333333333,0.3333333333,0.6371579754,0.6307352224,1.732106802,0.6502769799,0.6648935943,-0.7925278898,1.153840209,1.172373449,-1.18709395,0.1692306268,0.1760147219,-0.5226056626,-0.01461691547,-3.702177152e-05,1.442823555,0.3466279625,1.457440471,0.3534120576,E,0.1760147219,0.5226426844,0.7245366062,0.6960955782,0.7104633873,False,False,False
either,0,1,2,3,0,0.4139415515,0.3014681499,0,0.3333333333,0.6666666667,0.6371579754,0.6307352224,1.732106802,-0.9346855209,0.6648935943,-0.05556229563,-0.9166241779,1.172373449,0.2868886938,-1.033317973,0.1760147219,0.07251099661,-1.599638533,-1.007326818,-0.8791854034,-0.9038230928,0.72045313,0.04651984222,E,0.1760147219,1.079837815,1.496973073,0.4730820034,0.5969337069,False,False,False
fulfillment,0,1,2,3,0,0.4139415515,0.3014681499,0,0.3333333333,0.6666666667,0.6371579754,0.6307352224,1.732106802,-0.9346855209,0.6648935943,-0.05556229563,-0.9166241779,1.172373449,0.2868886938,-1.033317973,0.1760147219,0.07251099661,-1.599638533,-1.007326818,-0.8791854034,-0.9038230928,0.72045313,0.04651984222,E,0.1760147219,1.079837815,1.496973073,0.4730820034,0.5969337069,False,False,False
interest,0,1,2,3,0,0.4139415515,0.3014681499,0,0.3333333333,0.6666666667,0.6371579754,0.6307352224,1.732106802,-0.9346855209,0.6648935943,-0.05556229563,-0.9166241779,1.172373449,0.2868886938,-1.033317973,0.1760147219,0.07251099661,-1.599638533,-1.007326818,-0.8791854034,-0.9038230928,0.72045313,0.04651984222,E,0.1760147219,1.079837815,1.496973073,0.4730820034,0.5969337069,False,False,False
kiriath,0,1,2,3,0,0.4139415515,0.3014681499,0,0.3333333333,0.6666666667,0.6371579754,0.6307352224,1.732106802,-0.9346855209,0.6648935943,-0.05556229563,-0.9166241779,1.172373449,0.2868886938,-1.033317973,0.1760147219,0.07251099661,-1.599638533,-1.007326818,-0.8791854034,-0.9038230928,0.72045313,0.04651984222,E,0.1760147219,1.079837815,1.496973073,0.4730820034,0.5969337069,False,False,False
last,1,1,1,3,0.4097688903,0.4139415515,0.1507340749,0.3333333333,0.3333333333,0.3333333333,0.6371579754,0.6307352224,1.732106802,0.6502769799,0.6648935943,-0.7925278898,1.153840209,1.172373449,-1.18709395,0.1692306268,0.1760147219,-0.5226056626,-0.01461691547,-3.702177152e-05,1.442823555,0.3466279625,1.457440471,0.3534120576,E,0.1760147219,0.5226426844,0.7245366062,0.6960955782,0.7104633873,False,False,False
cooked,0,1,2,3,0,0.4139415515,0.3014681499,0,0.3333333333,0.6666666667,0.6371579754,0.6307352224,1.732106802,-0.9346855209,0.6648935943,-0.05556229563,-0.9166241779,1.172373449,0.2868886938,-1.033317973,0.1760147219,0.07251099661,-1.599638533,-1.007326818,-0.8791854034,-0.9038230928,0.72045313,0.04651984222,E,0.1760147219,1.079837815,1.496973073,0.4730820034,0.5969337069,False,False,False
spreading,0,1,2,3,0,0.4139415515,0.3014681499,0,0.3333333333,0.6666666667,0.6371579754,0.6307352224,1.732106802,-0.9346855209,0.6648935943,-0.05556229563,-0.9166241779,1.172373449,0.2868886938,-1.033317973,0.1760147219,0.07251099661,-1.599638533,-1.007326818,-0.8791854034,-0.9038230928,0.72045313,0.04651984222,E,0.1760147219,1.079837815,1.496973073,0.4730820034,0.5969337069,False,False,False
write,1,1,1,3,0.4097688903,0.4139415515,0.1507340749,0.3333333333,0.3333333333,0.3333333333,0.6371579754,0.6307352224,1.732106802,0.6502769799,0.6648935943,-0.7925278898,1.153840209,1.172373449,-1.18709395,0.1692306268,0.1760147219,-0.5226056626,-0.01461691547,-3.702177152e-05,1.442823555,0.3466279625,1.457440471,0.3534120576,E,0.1760147219,0.5226426844,0.7245366062,0.6960955782,0.7104633873,False,False,False
